x,y,worn,pupil_diameter_left,eyeball_center_left_x,eyeball_center_left_y,eyeball_center_left_z,optical_axis_left_x,optical_axis_left_y,optical_axis_left_z,pupil_diameter_right,eyeball_center_right_x,eyeball_center_right_y,eyeball_center_right_z,optical_axis_right_x,optical_axis_right_y,optical_axis_right_z,eyelid_angle_top_left,eyelid_angle_bottom_left,eyelid_aperture_left,eyelid_angle_top_right,eyelid_angle_bottom_right,eyelid_aperture_right,timestamp_unix_seconds,pc_timestamp,event
802.946044921875,458.0620422363281,False,5.390771389007568,-28.75,9.09375,-49.59375,0.11321540921926498,0.3585319221019745,0.9266268014907837,4.777098178863525,34.96875,7.03125,-50.3125,-0.3197493851184845,0.3347162902355194,0.8864115476608276,0.09295654296875,-0.0736083984375,1.8161357641220093,-0.1436767578125,-1.0068359375,9.87782096862793,1759676179.8994002,1759676178.4506814,1
792.2181396484375,459.90484619140625,False,5.56348180770874,-28.71875,8.875,-50.875,0.1504402458667755,0.3548826277256012,0.9227275848388672,5.162940502166748,34.9375,6.75,-51.5,-0.3279796242713928,0.33103281259536743,0.8847862482070923,0.05120849609375,-0.25390625,3.333604574203491,-0.52392578125,-1.1083984375,6.92601203918457,1759676179.9044,1759676178.4585843,0
810.9852294921875,462.4772644042969,False,5.210711479187012,-28.5625,8.90625,-49.90625,0.11742671579122543,0.3649049699306488,0.9236099720001221,4.9314351081848145,35.1875,6.3125,-50.96875,-0.3326241970062256,0.3420678675174713,0.8788349032402039,0.06817626953125,-0.21923828125,3.1379892826080322,0.044586181640625,-1.041015625,12.352190971374512,1759676179.9094002,1759676178.4673903,0
781.9954833984375,437.3149108886719,False,5.3503499031066895,-28.40625,9.21875,-50.125,0.12754282355308533,0.3775995671749115,0.9171431064605713,5.063724040985107,35.28125,6.53125,-50.9375,-0.33630380034446716,0.3530559837818146,0.8730700612068176,0.0673828125,-0.2452392578125,3.414745807647705,-0.310302734375,-1.2451171875,11.048136711120605,1759676179.9144,1759676178.4687996,0
780.44970703125,447.68280029296875,False,5.221735954284668,-28.46875,8.78125,-49.875,0.063721664249897,0.3766951262950897,0.9241430163383484,4.806495666503906,35.28125,7.0,-49.5625,-0.38185739517211914,0.3475678861141205,0.8563770055770874,0.0303955078125,-0.13037109375,1.7534394264221191,-0.444091796875,-1.203125,9.022549629211426,1759676179.9194002,1759676178.4737384,0
787.3760986328125,451.9662780761719,False,5.324626922607422,-29.1875,9.6875,-49.96875,0.11012043803930283,0.3466520309448242,0.9315073490142822,4.861616134643555,34.5625,6.21875,-50.125,-0.3399910032749176,0.32457461953163147,0.8826423287391663,0.041748046875,-0.225830078125,2.922122001647949,-0.2371826171875,-0.9921875,8.67422103881836,1759676179.9244,1759676178.4779103,0
793.6751708984375,455.3390808105469,False,5.225410461425781,-28.28125,9.5,-49.875,0.08867959678173065,0.360354483127594,0.9285906553268433,4.791797161102295,35.46875,6.0,-50.0625,-0.3458166718482971,0.33287522196769714,0.8772713541984558,-0.7998046875,-1.134765625,4.079346179962158,-0.388671875,-1.263671875,10.420466423034668,1759676179.9294002,1759676178.4826987,0
800.0150146484375,456.3141784667969,False,5.030652046203613,-28.3125,9.875,-49.65625,0.10327806323766708,0.3356363773345947,0.9363129138946533,4.677881717681885,35.375,6.5625,-50.0,-0.3875851035118103,0.30696961283683777,0.8692223429679871,0.060791015625,-0.1939697265625,2.7804737091064453,-0.330322265625,-1.0576171875,8.454025268554688,1759676179.9344003,1759676178.4878871,0
789.8902587890625,451.6878356933594,False,5.28053092956543,-28.375,8.9375,-50.1875,0.08633086830377579,0.3748851418495178,0.923042893409729,5.089447021484375,35.34375,7.3125,-50.4375,-0.3802992105484009,0.34115004539489746,0.8596448302268982,0.0772705078125,-0.1544189453125,2.527390480041504,-0.07952880859375,-1.1923828125,12.900227546691895,1759676179.9394002,1759676178.4928942,0
811.0488891601562,453.846435546875,False,5.177639484405518,-28.5,9.5625,-49.8125,0.09857477247714996,0.36217573285102844,0.9268828630447388,4.762399196624756,35.21875,7.1875,-49.3125,-0.3859688937664032,0.33103281259536743,0.8610721826553345,0.121826171875,0.09002685546875,0.34711506962776184,-0.365234375,-0.95458984375,6.8035407066345215,1759676179.9444003,1759676178.4975047,0
803.5479125976562,457.37017822265625,False,5.251133441925049,-28.28125,9.625,-50.15625,0.08501950651407242,0.36126527190208435,0.9285790920257568,4.828543663024902,35.375,7.0625,-49.53125,-0.41033878922462463,0.32457464933395386,0.8522167801856995,0.083251953125,-0.0657958984375,1.6250309944152832,-0.2469482421875,-1.2275390625,11.519083023071289,1759676179.9494002,1759676178.5024357,0
797.5074462890625,458.01287841796875,False,5.401795387268066,-28.5,9.6875,-50.40625,0.10163181275129318,0.3539694845676422,0.929718554019928,4.846917152404785,35.125,6.59375,-50.5,-0.3815648853778839,0.3264213800430298,0.8647874593734741,0.027496337890625,-0.28466796875,3.4135701656341553,-0.2164306640625,-1.162109375,11.018145561218262,1759676179.9544003,1759676178.5071871,0
810.5997314453125,461.4801330566406,False,5.210711479187012,-28.375,9.65625,-50.03125,0.04291602596640587,0.3785036504268646,0.9246043562889099,4.993905067443848,35.34375,6.75,-49.34375,-0.4229230582714081,0.33931347727775574,0.8402395844459534,0.0728759765625,-0.1798095703125,2.757228374481201,-0.306884765625,-1.1884765625,10.35869026184082,1759676179.9594002,1759676178.511821,0
816.6129150390625,458.15142822265625,False,5.401795387268066,-28.375,8.9375,-49.84375,0.11901264637708664,0.33103281259536743,0.9360840320587158,4.74035120010376,35.3125,6.90625,-50.6875,-0.37111443281173706,0.3023189306259155,0.8779962658882141,0.056640625,-0.1302490234375,2.0382468700408936,-0.125244140625,-1.185546875,12.31401252746582,1759676179.9644003,1759676178.5167446,0
804.9193725585938,466.8353576660156,False,5.416494369506836,-28.5,9.34375,-49.65625,0.11441028863191605,0.37126094102859497,0.9214529991149902,4.975531578063965,35.15625,6.0625,-50.34375,-0.3414333462715149,0.3466520309448242,0.8736450672149658,0.07318115234375,-0.2193603515625,3.1939146518707275,-0.2171630859375,-1.150390625,10.861666679382324,1759676179.9694002,1759676178.5218418,0
813.9498901367188,457.7317810058594,False,5.276855945587158,-28.8125,9.71875,-50.21875,0.1287035197019577,0.3383946716785431,0.9321612119674683,4.758724689483643,34.90625,7.1875,-50.4375,-0.3345092535018921,0.31254082918167114,0.8890567421913147,-0.58349609375,-0.93505859375,4.117271423339844,-0.52783203125,-1.142578125,7.311981678009033,1759676179.9745224,1759676178.5268402,0
798.2526245117188,461.8832092285156,False,5.37974739074707,-28.875,9.34375,-49.84375,0.117051862180233,0.3539694547653198,0.9279032945632935,4.846917152404785,34.875,7.3125,-49.625,-0.3441811800003052,0.32549813389778137,0.8806760311126709,0.06915283203125,-0.2080078125,3.0254926681518555,-0.2427978515625,-0.9736328125,8.386024475097656,1759676179.9795225,1759676178.5317142,0
800.2052612304688,463.59490966796875,False,5.262157440185547,-28.40625,8.78125,-50.21875,0.04737313464283943,0.3812137544155121,0.9232723712921143,4.975531578063965,35.25,7.0,-49.03125,-0.43375542759895325,0.3429853618144989,0.8331969976425171,0.06048583984375,-0.242431640625,3.3086860179901123,-0.485595703125,-1.0224609375,6.290133476257324,1759676179.9845223,1759676178.536556,0
790.5625610351562,461.5855712890625,False,5.284205436706543,-28.875,9.34375,-49.0625,0.11853312700986862,0.3785036504268646,0.9179787039756775,4.913061618804932,34.875,6.25,-49.96875,-0.31770360469818115,0.35122793912887573,0.880740225315094,0.08135986328125,-0.1375732421875,2.3878724575042725,-0.396484375,-1.2548828125,10.219688415527344,1759676179.9895225,1759676178.5416455,0
807.1223754882812,454.9045715332031,False,5.2989044189453125,-28.6875,8.90625,-49.875,0.12381064891815186,0.3803107738494873,0.9165340662002563,4.89836311340332,35.03125,7.46875,-49.3125,-0.3564786911010742,0.3484834134578705,0.8668807744979858,-0.0220794677734375,-0.315673828125,3.2151288986206055,-0.1690673828125,-1.0966796875,10.712942123413086,1759676179.9945223,1759676178.5466745,0
803.8164672851562,468.01983642578125,False,5.317277908325195,-29.0625,9.375,-50.03125,0.0891718938946724,0.3466520309448242,0.9337456226348877,4.98288106918335,34.6875,6.84375,-50.28125,-0.352261483669281,0.32272660732269287,0.8784984350204468,0.1529541015625,0.11981201171875,0.3621201515197754,-0.297119140625,-1.25,11.256686210632324,1759676179.9995224,1759676178.5515351,0
789.82861328125,463.3451232910156,False,5.423843860626221,-28.875,9.4375,-49.9375,0.10150852799415588,0.30882787704467773,0.9456856846809387,4.916736602783203,34.90625,7.5625,-49.4375,-0.3420657217502594,0.2836451232433319,0.895844042301178,-1.064453125,-1.3740234375,3.977903366088867,-0.1837158203125,-1.142578125,11.129414558410645,1759676180.0045223,1759676178.5559647,0
783.5785522460938,462.4852600097656,False,5.420168876647949,-28.75,8.59375,-49.8125,0.06539561599493027,0.3812137544155121,0.9221711158752441,5.045350551605225,34.96875,6.625,-49.4375,-0.3764221966266632,0.3503134548664093,0.857663631439209,-0.5634765625,-0.9326171875,4.315234184265137,-0.40673828125,-1.263671875,10.219484329223633,1759676180.0095224,1759676178.5607452,0
782.5310668945312,460.4631042480469,False,5.063724040985107,-28.40625,8.75,-50.0625,0.07311297953128815,0.3649049401283264,0.9281696677207947,4.8910136222839355,35.34375,6.8125,-49.53125,-0.40145498514175415,0.3282668888568878,0.8550291061401367,0.0236968994140625,-0.26708984375,3.1786515712738037,-0.396728515625,-1.197265625,9.47574234008789,1759676180.0145223,1759676178.5654922,0
799.6506958007812,457.02593994140625,False,5.335651397705078,-28.625,10.125,-49.21875,0.14995339512825012,0.3766951262950897,0.9141196608543396,4.8689656257629395,35.0625,6.25,-50.0625,-0.293612539768219,0.3503134548664093,0.8894224166870117,-0.54736328125,-0.89501953125,4.045168399810791,-0.13916015625,-1.19921875,12.33655071258545,1759676180.0195224,1759676178.571322,0
824.8070068359375,446.9457702636719,False,5.365048885345459,-29.03125,9.34375,-49.8125,0.14832091331481934,0.3116130232810974,0.9385617971420288,4.714628219604492,34.8125,7.1875,-50.78125,-0.2652653157711029,0.2995249927043915,0.916471004486084,0.1038818359375,-0.03619384765625,1.5273851156234741,-0.07830810546875,-0.9208984375,9.546353340148926,1759676180.0245225,1759676178.5755723,0
789.5402221679688,442.2587585449219,False,5.2180609703063965,-28.3125,9.25,-49.3125,0.036295294761657715,0.39650842547416687,0.9173133373260498,4.975531578063965,35.375,6.09375,-50.03125,-0.37000924348831177,0.3649049699306488,0.8543638586997986,0.0469970703125,-0.1451416015625,2.0958216190338135,-0.291259765625,-1.142578125,9.94838809967041,1759676180.0295336,1759676178.5806034,0
797.9020385742188,453.2289733886719,False,5.409144878387451,-28.40625,8.625,-50.3125,0.0833931714296341,0.3557954728603363,0.9308357834815979,4.7477006912231445,35.34375,7.03125,-49.4375,-0.3538776636123657,0.33011114597320557,0.8750984072685242,0.033935546875,-0.2452392578125,3.050044536590576,-0.3330078125,-1.14453125,9.512207984924316,1759676180.0345225,1759676178.586116,0
786.0960083007812,459.53125,False,5.240109443664551,-28.9375,9.6875,-49.65625,0.0930180475115776,0.34115004539489746,0.9353953003883362,4.802821159362793,34.84375,7.53125,-49.3125,-0.3547934293746948,0.31624895334243774,0.8798342347145081,-1.1240234375,-1.4150390625,3.781426429748535,-0.34130859375,-1.1083984375,8.965646743774414,1759676180.0395224,1759676178.5909376,0
796.7296752929688,446.10888671875,False,5.251133441925049,-28.59375,9.375,-49.375,0.10934291034936905,0.3830186426639557,0.9172463417053223,5.052700042724609,35.0625,7.5,-49.09375,-0.39713767170906067,0.3457358479499817,0.8501461148262024,-0.34228515625,-0.73583984375,4.4574761390686035,-0.326904296875,-1.2548828125,10.991083145141602,1759676180.0445225,1759676178.596078,0
799.05322265625,452.63427734375,False,5.5046868324279785,-29.375,8.25,-50.625,0.16177870333194733,0.360354483127594,0.9186796545982361,4.755050182342529,34.40625,6.40625,-50.6875,-0.27483639121055603,0.3466520309448242,0.8968262672424316,0.028045654296875,-0.248046875,3.016678810119629,-0.1650390625,-1.1640625,11.605779647827148,1759676180.0495224,1759676178.6005883,0
796.8126831054688,459.341796875,False,5.2180609703063965,-27.96875,9.125,-50.25,0.06863059848546982,0.3929193913936615,0.9170083403587341,4.861616134643555,35.75,6.53125,-49.375,-0.39869892597198486,0.35670793056488037,0.8448660373687744,0.06658935546875,-0.166259765625,2.5403835773468018,-0.033294677734375,-1.22265625,13.792251586914062,1759676180.0545335,1759676178.607028,0
793.39599609375,459.5912780761719,False,5.44956636428833,-28.75,8.90625,-49.6875,0.11113419383764267,0.3830186426639557,0.9170310497283936,4.9314351081848145,35.0,7.34375,-49.3125,-0.3218822181224823,0.3521421253681183,0.8788560032844543,-0.29052734375,-0.7080078125,4.705470085144043,-0.4033203125,-1.1025390625,8.20407485961914,1759676180.0595336,1759676178.6113904,0
